1111,병용금기,단일,D000669,,복합,D000718,D001008,기능적 신부전에 의해 유산 산성증 촉진
1112,병용금기,단일,D000669,,복합,D000718,D000117,기능적 신부전에 의해 유산 산성증 촉진
1113,병용금기,단일,D000669,,복합,D000718,D001328,기능적 신부전에 의해 유산 산성증 촉진
1114,병용금기,단일,D000669,,복합,D000718,D000244,기능적 신부전에 의해 유산 산성증 촉진
1115,병용금기,단일,D000669,,복합,D000718,D000455,기능적 신부전에 의해 유산 산성증 촉진
1116,병용금기,단일,D000669,,복합,D000718,D000157,기능적 신부전에 의해 유산 산성증 촉진
1117,병용금기,단일,D000669,,복합,D000718,D000670,기능적 신부전에 의해 유산 산성증 촉진
1118,병용금기,단일,D000364,,복합,D000718,D000442,기능적 신부전에 의해 유산 산성증 촉진
1119,병용금기,단일,D000364,,복합,D000718,D000600,기능적 신부전에 의해 유산 산성증 촉진
1120,병용금기,단일,D000364,,복합,D000718,D000690,기능적 신부전에 의해 유산 산성증 촉진
1121,병용금기,단일,D000364,,복합,D000718,D000392,기능적 신부전에 의해 유산 산성증 촉진
1122,병용금기,단일,D000364,,복합,D000718,D000418,기능적 신부전에 의해 유산 산성증 촉진
1123,병용금기,단일,D000364,,복합,D000718,D000219,기능적 신부전에 의해 유산 산성증 촉진
1124,병용금기,단일,D000364,,복합,D000718,D000445,기능적 신부전에 의해 유산 산성증 촉진
1125,병용금기,단일,D000364,,복합,D000718,D000109,기능적 신부전에 의해 유산 산성증 촉진
1126,병용금기,단일,D000364,,복합,D000718,D001008,기능적 신부전에 의해 유산 산성증 촉진
1127,병용금기,단일,D000364,,복합,D000718,D000117,기능적 신부전에 의해 유산 산성증 촉진
1128,병용금기,단일,D000364,,복합,D000718,D001328,기능적 신부전에 의해 유산 산성증 촉진
1129,병용금기,단일,D000364,,복합,D000718,D000244,기능적 신부전에 의해 유산 산성증 촉진
1130,병용금기,단일,D000364,,복합,D000718,D000455,기능적 신부전에 의해 유산 산성증 촉진
1131,병용금기,단일,D000364,,복합,D000718,D000157,기능적 신부전에 의해 유산 산성증 촉진
1132,병용금기,단일,D000364,,복합,D000718,D000670,기능적 신부전에 의해 유산 산성증 촉진
1133,병용금기,단일,D000267,,복합,D000718,D000442,기능적 신부전에 의해 유산 산성증 촉진
1134,병용금기,단일,D000267,,복합,D000718,D000600,기능적 신부전에 의해 유산 산성증 촉진
1135,병용금기,단일,D000267,,복합,D000718,D000690,기능적 신부전에 의해 유산 산성증 촉진
1136,병용금기,단일,D000267,,복합,D000718,D000392,기능적 신부전에 의해 유산 산성증 촉진
1137,병용금기,단일,D000267,,복합,D000718,D000418,기능적 신부전에 의해 유산 산성증 촉진
1138,병용금기,단일,D000267,,복합,D000718,D000219,기능적 신부전에 의해 유산 산성증 촉진
1139,병용금기,단일,D000267,,복합,D000718,D000445,기능적 신부전에 의해 유산 산성증 촉진
1140,병용금기,단일,D000267,,복합,D000718,D000109,기능적 신부전에 의해 유산 산성증 촉진
1141,병용금기,단일,D000267,,복합,D000718,D001008,기능적 신부전에 의해 유산 산성증 촉진
1142,병용금기,단일,D000267,,복합,D000718,D000117,기능적 신부전에 의해 유산 산성증 촉진
1143,병용금기,단일,D000267,,복합,D000718,D001328,기능적 신부전에 의해 유산 산성증 촉진
1144,병용금기,단일,D000267,,복합,D000718,D000244,기능적 신부전에 의해 유산 산성증 촉진
1145,병용금기,단일,D000267,,복합,D000718,D000157,기능적 신부전에 의해 유산 산성증 촉진
1146,병용금기,단일,D000267,,복합,D000718,D000455,기능적 신부전에 의해 유산 산성증 촉진
1147,병용금기,단일,D000267,,복합,D000718,D000670,기능적 신부전에 의해 유산 산성증 촉진
1148,병용금기,단일,D000761,,복합,D000718,D000442,기능적 신부전에 의해 유산 산성증 촉진
1149,병용금기,단일,D000761,,복합,D000718,D000600,기능적 신부전에 의해 유산 산성증 촉진
1150,병용금기,단일,D000761,,복합,D000718,D000690,기능적 신부전에 의해 유산 산성증 촉진
1151,병용금기,단일,D000761,,복합,D000718,D000392,기능적 신부전에 의해 유산 산성증 촉진
1152,병용금기,단일,D000761,,복합,D000718,D000418,기능적 신부전에 의해 유산 산성증 촉진
1153,병용금기,단일,D000761,,복합,D000718,D000219,기능적 신부전에 의해 유산 산성증 촉진
1154,병용금기,단일,D000761,,복합,D000718,D000445,기능적 신부전에 의해 유산 산성증 촉진
1155,병용금기,단일,D000761,,복합,D000718,D000109,기능적 신부전에 의해 유산 산성증 촉진
1156,병용금기,단일,D000761,,복합,D000718,D001008,기능적 신부전에 의해 유산 산성증 촉진
1157,병용금기,단일,D000761,,복합,D000718,D000117,기능적 신부전에 의해 유산 산성증 촉진
1158,병용금기,단일,D000761,,복합,D000718,D001328,기능적 신부전에 의해 유산 산성증 촉진
1159,병용금기,단일,D000761,,복합,D000718,D000244,기능적 신부전에 의해 유산 산성증 촉진
1160,병용금기,단일,D000761,,복합,D000718,D000455,기능적 신부전에 의해 유산 산성증 촉진
1161,병용금기,단일,D000761,,복합,D000718,D000157,기능적 신부전에 의해 유산 산성증 촉진
1162,병용금기,단일,D000761,,복합,D000718,D000670,기능적 신부전에 의해 유산 산성증 촉진
1163,병용금기,단일,D001329,,복합,D000718,D000442,기능적 신부전에 의해 유산 산성증 촉진
1164,병용금기,단일,D001329,,복합,D000718,D000600,기능적 신부전에 의해 유산 산성증 촉진
1165,병용금기,단일,D001329,,복합,D000718,D000690,기능적 신부전에 의해 유산 산성증 촉진
1166,병용금기,단일,D001329,,복합,D000718,D000392,기능적 신부전에 의해 유산 산성증 촉진
1167,병용금기,단일,D001329,,복합,D000718,D000418,기능적 신부전에 의해 유산 산성증 촉진
1168,병용금기,단일,D001329,,복합,D000718,D000219,기능적 신부전에 의해 유산 산성증 촉진
1169,병용금기,단일,D001329,,복합,D000718,D000445,기능적 신부전에 의해 유산 산성증 촉진
1170,병용금기,단일,D001329,,복합,D000718,D000109,기능적 신부전에 의해 유산 산성증 촉진
1171,병용금기,단일,D001329,,복합,D000718,D001008,기능적 신부전에 의해 유산 산성증 촉진
1172,병용금기,단일,D001329,,복합,D000718,D000117,기능적 신부전에 의해 유산 산성증 촉진
1173,병용금기,단일,D001329,,복합,D000718,D001328,기능적 신부전에 의해 유산 산성증 촉진
1174,병용금기,단일,D001329,,복합,D000718,D000244,기능적 신부전에 의해 유산 산성증 촉진
1175,병용금기,단일,D001329,,복합,D000718,D000455,기능적 신부전에 의해 유산 산성증 촉진
1176,병용금기,단일,D001329,,복합,D000718,D000157,기능적 신부전에 의해 유산 산성증 촉진
1177,병용금기,단일,D001329,,복합,D000718,D000670,기능적 신부전에 의해 유산 산성증 촉진
1178,병용금기,단일,D000032,,복합,D000718,D000442,기능적 신부전에 의해 유산 산성증 촉진
1179,병용금기,단일,D000032,,복합,D000718,D000600,기능적 신부전에 의해 유산 산성증 촉진
1180,병용금기,단일,D000032,,복합,D000718,D000690,기능적 신부전에 의해 유산 산성증 촉진
1181,병용금기,단일,D000032,,복합,D000718,D000392,기능적 신부전에 의해 유산 산성증 촉진
1182,병용금기,단일,D000032,,복합,D000718,D000418,기능적 신부전에 의해 유산 산성증 촉진
1183,병용금기,단일,D000032,,복합,D000718,D000219,기능적 신부전에 의해 유산 산성증 촉진
1184,병용금기,단일,D000032,,복합,D000718,D000445,기능적 신부전에 의해 유산 산성증 촉진
1185,병용금기,단일,D000032,,복합,D000718,D000109,기능적 신부전에 의해 유산 산성증 촉진
1186,병용금기,단일,D000032,,복합,D000718,D001008,기능적 신부전에 의해 유산 산성증 촉진
1187,병용금기,단일,D000032,,복합,D000718,D000117,기능적 신부전에 의해 유산 산성증 촉진
1188,병용금기,단일,D000032,,복합,D000718,D000244,기능적 신부전에 의해 유산 산성증 촉진
1189,병용금기,단일,D000032,,복합,D000718,D001328,기능적 신부전에 의해 유산 산성증 촉진
1190,병용금기,단일,D000032,,복합,D000718,D000455,기능적 신부전에 의해 유산 산성증 촉진
1191,병용금기,단일,D000032,,복합,D000718,D000157,기능적 신부전에 의해 유산 산성증 촉진
1192,병용금기,단일,D000032,,복합,D000718,D000670,기능적 신부전에 의해 유산 산성증 촉진
1193,병용금기,단일,D000165,,복합,D000718,D000442,기능적 신부전에 의해 유산 산성증 촉진
1194,병용금기,단일,D000165,,복합,D000718,D000600,기능적 신부전에 의해 유산 산성증 촉진
1195,병용금기,단일,D000165,,복합,D000718,D000690,기능적 신부전에 의해 유산 산성증 촉진
1196,병용금기,단일,D000165,,복합,D000718,D000392,기능적 신부전에 의해 유산 산성증 촉진
1197,병용금기,단일,D000165,,복합,D000718,D000418,기능적 신부전에 의해 유산 산성증 촉진
1198,병용금기,단일,D000165,,복합,D000718,D000219,기능적 신부전에 의해 유산 산성증 촉진
1199,병용금기,단일,D000165,,복합,D000718,D000445,기능적 신부전에 의해 유산 산성증 촉진
1200,병용금기,단일,D000165,,복합,D000718,D000109,기능적 신부전에 의해 유산 산성증 촉진
1201,병용금기,단일,D000165,,복합,D000718,D001008,기능적 신부전에 의해 유산 산성증 촉진
1202,병용금기,단일,D000165,,복합,D000718,D000117,기능적 신부전에 의해 유산 산성증 촉진
1203,병용금기,단일,D000165,,복합,D000718,D001328,기능적 신부전에 의해 유산 산성증 촉진
1204,병용금기,단일,D000165,,복합,D000718,D000244,기능적 신부전에 의해 유산 산성증 촉진
1205,병용금기,단일,D000165,,복합,D000718,D000455,기능적 신부전에 의해 유산 산성증 촉진
1206,병용금기,단일,D000165,,복합,D000718,D000157,기능적 신부전에 의해 유산 산성증 촉진
1207,병용금기,단일,D000165,,복합,D000718,D000670,기능적 신부전에 의해 유산 산성증 촉진
1208,병용금기,단일,D000448,,단일,D000698,,"고혈압, 빈맥 유발"
1209,병용금기,복합,D000316,D000448,단일,D000698,,"고혈압, 빈맥 유발"
1210,병용금기,복합,D000080,D000260/D000483,단일,D000623,,해당 약물 병용 시 gimeracil에 의해 fluoropyrimidine 계열 약물의 대사가 감소하여 항암제의 독성이 증가 gimeracil/oteracil/tegafur 투여 중 및 종료 후 7일 간 해당 성분 투여 금기
1211,병용금기,복합,D000080,D000260/D000483,단일,D000768,,해당 약물 병용 시 gimeracil에 의해 fluoropyrimidine 계열 약물의 대사가 감소하여 항암제의 독성이 증가 gimeracil/oteracil/tegafur 투여 중 및 종료 후 7일 간 해당 성분 투여 금기
1212,병용금기,복합,D000080,D000260/D000483,단일,D000504,,해당 약물 병용 시 gimeracil에 의해 fluoropyrimidine 계열 약물의 대사가 감소하여 항암제의 독성이 증가 gimeracil/oteracil/tegafur 투여 중 및 종료 후 7일 간 해당 성분 투여 금기
1213,병용금기,복합,D000546,D000067,단일,D000716,,신세뇨관에서 methotrexate 배설이 지연되어 methotrexate의 혈액학적 독성 증가
1214,병용금기,복합,D001362,D001363,단일,D000150,,Glecaprevir의 혈장 농도가 유의하게 증가하여 ALT 상승 위험 증가 가능
1215,병용금기,복합,D001362,D001363,단일,D000455,,횡문근융해증을 비롯한 근육질환 등 중증 이상반응
1216,병용금기,복합,D001362,D001363,단일,D000027,,횡문근융해증을 비롯한 근육질환 등 중증 이상반응
1217,병용금기,복합,D001362,D001363,단일,D000476,,Glecaprevir와 Pibrentasvir의 혈장 농도가 유의하게 감소하여 이 약의 바이러스학적 반응 감소 가능
1218,병용금기,복합,D001362,D001363,단일,D000595,,Glecaprevir와 Pibrentasvir의 혈장 농도가 유의하게 감소하여 이 약의 바이러스학적 반응 감소 가능
1219,병용금기,복합,D001362,D001363,단일,D000314,,Glecaprevir와 Pibrentasvir의 혈장 농도가 유의하게 감소하여 이 약의 바이러스학적 반응 감소 가능
1220,병용금기,복합,D001362,D001363,단일,D000447,,Glecaprevir와 Pibrentasvir의 혈장 농도가 유의하게 감소하여 이 약의 바이러스학적 반응 감소 가능
1221,병용금기,단일,D001364,,단일,D000213,,"QT 연장, 심실성 빈맥, 심실세동 및 torsades de pointes 등 심독성위험 증가"
1222,병용금기,단일,D001364,,복합,D000747,D000852,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가"
1223,병용금기,단일,D001364,,단일,D000228,,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가"
1224,병용금기,복합,D001365,D001366,단일,D000314,,Netupitant의 혈중농도 감소
1225,병용금기,단일,D001367,,단일,D000150,,위장 pH의 증가로 atazanavir의 흡수가 저하되어 atazanavir의 치료효과 감소
1226,병용금기,단일,D001367,,단일,D000225,,위장 pH의 증가로 rilpivirine의 흡수가 저하되어 rilpivirine의 치료효과 감소
1227,병용금기,단일,D001367,,복합,D000225,D000986,위장 pH의 증가로 rilpivirine의 흡수가 저하되어 rilpivirine의 치료효과 감소
1228,병용금기,단일,D000113,,단일,D000170,,QT간격 연장 위험 증가
1229,병용금기,단일,D000417,,단일,D000259,,"심실성 부정맥, 서맥, 심장 전도장애를 포함한 심장 부정맥 위험성 증가"
1230,병용금기,단일,D001558,,단일,D000467,,메플로퀸은 발프로산의 대사를 증가시키며 경련 효과를 가지고 있으므로 병용투여 시 간질성 발작이 일어날 수 있음
1231,병용금기,단일,D001559,,단일,D001456,,"신장 손상 악화, 저칼슘혈증이 일어날 수 있음"
1232,병용금기,단일,D001560,,단일,D000397,,아연 흡수를 저해하거나 배출을 증가시킴
1233,병용금기,단일,D001561,,단일,D001261,,출혈 위험 증가
1234,병용금기,단일,D001561,,단일,D001347,,출혈 위험 증가
1235,병용금기,단일,D001407,,단일,D000481,,"중등도 이상의 눈부심, 홍채염 등의 안염증이 유발될 우려가 있음"
1236,병용금기,단일,D001407,,복합,D000481,D000684,"중등도 이상의 눈부심, 홍채염 등의 안염증이 유발될 우려가 있음"
1237,병용금기,복합,D001419,D000665/D001420,단일,D000028,,양쪽 약물 모두 혈장농도 상승 가능
1238,병용금기,복합,D001419,D000665/D001420,단일,D000615,,"라미부딘이 엠트리시타빈의 세포내 인산화를 저해할 수도 있음, 동일한 역전사효소 유전자(M184V) 변이를 통해 바이러스 내성 기전이 일어나므로 병용 시 치료 효과가 제한적일 수 있음"
1239,병용금기,단일,D001562,,단일,D000762,,라놀라진의 혈장 농도 증가
1240,병용금기,복합,D001563,D000615/D001564,단일,D000028,,뉴클레오시드 유사체 단독투여 또는 다른 항레트로바이러스제를 병용투여했을 때 치명적인 사례를 포함한 유산산증과 지방증을 동반한 중증 간비대가 보고됨
1241,병용금기,복합,D001171,D001172,단일,D000150,,그라조프레비르의 혈장 농도가 유의하게 증가하여 ALT 상승 위험 증가 가능
1242,병용금기,복합,D001419,D000665/D001420,복합,D000615,D000654,"라미부딘이 엠트리시타빈의 세포내 인산화를 저해할 수도 있음, 동일한 역전사효소 유전자(M184V) 변이를 통해 바이러스 내성 기전이 일어나므로 병용 시 치료 효과가 제한적일 수 있음"
1243,병용금기,복합,D001419,D000665/D001420,복합,D000615,D000986,"라미부딘이 엠트리시타빈의 세포내 인산화를 저해할 수도 있음, 동일한 역전사효소 유전자(M184V) 변이를 통해 바이러스 내성 기전이 일어나므로 병용 시 치료 효과가 제한적일 수 있음"
1244,병용금기,복합,D001419,D000665/D001420,복합,D000615,D000172,"라미부딘이 엠트리시타빈의 세포내 인산화를 저해할 수도 있음, 동일한 역전사효소 유전자(M184V) 변이를 통해 바이러스 내성 기전이 일어나므로, 병용 시 치료 효과가 제한적일 수 있음"
1245,병용금기,복합,D001419,D000665/D001420,복합,D000615,D000654/D000986,"라미부딘이 엠트리시타빈의 세포내 인산화를 저해할 수도 있음, 동일한 역전사효소 유전자(M184V) 변이를 통해 바이러스 내성 기전이 일어나므로 병용 시 치료 효과가 제한적일 수 있음"
1246,병용금기,단일,D000113,,단일,D000781,,QT간격 연장 위험 증가
1247,병용금기,복합,D000718,D000600,단일,D000831,,기능적 신부전에 의해 유산 산성증 촉진
1248,병용금기,복합,D000718,D000109,단일,D000165,,기능적 신부전에 의해 유산 산성증 촉진
1249,병용금기,복합,D000718,D000002,단일,D000669,,기능적 신부전에 의해 유산 산성증 촉진
1250,병용금기,복합,D000718,D000244,단일,D000831,,기능적 신부전에 의해 유산 산성증 촉진
1251,병용금기,복합,D000718,D000244,단일,D000832,,기능적 신부전에 의해 유산 산성증 촉진
1252,병용금기,단일,D000592,,단일,D000712,,"진정작용의 연장 또는 증가, 호흡 저하"
1253,병용금기,단일,D000592,,복합,D000712,D000626,"진정작용의 연장 또는 증가, 호흡 저하"
1254,병용금기,단일,D000161,,단일,D000447,,이리노테칸 활성 대사물(SN-38)의 혈중 농도가 저하되어 작용 감소
1255,병용금기,단일,D000139,,단일,D001035,,"고혈압 위기의 위험 증가, 투여중지 후 MAO 억제제인 다른 약물을 투여하기까지 적어도 14일 이상 사이를 두어야 함"
1256,병용금기,복합,D000455,D000152,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1257,병용금기,복합,D000455,D000152,단일,D000762,,"근육병증, 횡문근융해증, 간효소 이상 발생 위험 증가"
1258,병용금기,복합,D000455,D000350,단일,D000769,,근질환 위험 증가
1259,병용금기,복합,D000455,D000350,단일,D000405,,횡문근융해증 발생 가능
1260,병용금기,단일,D000306,,단일,D000619,,"횡문근융해증, 근무력증, 동통 발생 가능"
1261,병용금기,단일,D000419,,단일,D000619,,"근육병증, 횡문근융해 위험 증가 가능"
1262,병용금기,단일,D000419,,복합,D000673,D000150,횡문근 융해를 포함한 근육병과 같은 중대한 반응 가능
1263,병용금기,복합,D000455,D000152,단일,D000769,,근질환 위험 증가
1264,병용금기,복합,D000455,D000152,단일,D000405,,횡문근융해증 발생 가능
1265,병용금기,복합,D000455,D000152,복합,D001362,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1266,병용금기,복합,D000455,D000350,단일,D000762,,"근육병증, 횡문근융해증, 간효소 이상 발생 위험 증가"
1267,병용금기,복합,D000455,D000350,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1268,병용금기,단일,D000419,,복합,D000673,D000395,근육병증과 같은 이상사례 초래 가능
1269,병용금기,단일,D000518,,단일,D000619,,신기능 악화를 수반하는 횡문근융해증 발현 가능
1270,병용금기,복합,D000518,D000350,단일,D000334,,신기능 악화를 수반하는 횡문근융해증 발현 가능
1271,병용금기,복합,D000518,D000350,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1272,병용금기,복합,D000455,D000350,복합,D001362,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1273,병용금기,복합,D000455,D000046,단일,D000334,,"근육병증, 횡문근융해 위험 증가 가능"
1274,병용금기,복합,D000455,D000046,단일,D000762,,"근육병증, 횡문근융해 위험 증가 가능"
1275,병용금기,복합,D000455,D000046,단일,D000769,,"근육병증, 횡문근융해 위험 증가 가능"
1276,병용금기,복합,D000455,D000046,단일,D000405,,"근육병증, 횡문근융해 위험 증가 가능"
1277,병용금기,복합,D000455,D000046,복합,D001362,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1278,병용금기,복합,D000518,D000011,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1279,병용금기,복합,D000518,D000011,단일,D000619,,"횡문근융해증, 근무력증, 동통 발생 가능"
1280,병용금기,단일,D000305,,단일,D000619,,"횡문근융해증, 근무력증, 동통 발생 가"
1281,병용금기,단일,D000219,,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1282,병용금기,복합,D000455,D000624,단일,D000619,,횡문근융해와 같은 중증의 근육이상 보고
1283,병용금기,복합,D000455,D000624,단일,D000334,,"근육병증, 횡문근융해 위험 증가 가능"
1284,병용금기,복합,D000455,D000624,단일,D000762,,"근육병증, 횡문근융해 위험 증가 가능"
1285,병용금기,복합,D000455,D000624,단일,D000405,,"근육병증, 횡문근융해 위험 증가 가능"
1286,병용금기,복합,D000455,D000624,복합,D001362,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1287,병용금기,복합,D000455,D000718,단일,D000619,,횡문근융해와 같은 중증의 근육이상 보고
1288,병용금기,복합,D000219,D000273,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1289,병용금기,복합,D000219,D000273,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1290,병용금기,복합,D000219,D000273,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1291,병용금기,복합,D000455,D000718,단일,D000334,,"근육병증, 횡문근융해 위험 증가 가능"
1292,병용금기,복합,D000455,D000718,단일,D000762,,"근육병증, 횡문근융해 위험 증가 가능"
1293,병용금기,복합,D000455,D000718,단일,D000769,,"근육병증, 횡문근융해 위험 증가 가능"
1294,병용금기,복합,D000455,D000718,단일,D000405,,"근육병증, 횡문근융해 위험 증가 가능"
1295,병용금기,복합,D000455,D000718,복합,D001362,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1296,병용금기,복합,D000219,D000350,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1297,병용금기,복합,D000219,D000350,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보
1298,병용금기,복합,D000219,D000350,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1299,병용금기,복합,D000455,D001688,단일,D000619,,횡문근융해와 같은 중증의 근육이상 보고
1300,병용금기,복합,D000455,D001688,단일,D000334,,"근육병증, 횡문근융해 위험 증가 가능"
1301,병용금기,복합,D000455,D001688,단일,D000762,,"근육병증, 횡문근융해 위험 증가 가능"
1302,병용금기,복합,D000455,D001688,단일,D000769,,"근육병증, 횡문근융해 위험 증가 가능"
1303,병용금기,복합,D000455,D001688,단일,D000405,,"근육병증, 횡문근융해 위험 증가 가능"
1304,병용금기,복합,D000455,D001688,복합,D001362,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1305,병용금기,복합,D000219,D000624,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1306,병용금기,복합,D000219,D000624,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1307,병용금기,복합,D000219,D000624,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1308,병용금기,복합,D000455,D000152/D000273,단일,D000619,,횡문근융해와 같은 중증의 근육이상 보고
1309,병용금기,복합,D000455,D000152/D000273,단일,D000334,,"근육병증, 횡문근융해 위험 증가 능"
1310,병용금기,복합,D000455,D000152/D000273,단일,D000762,,"근육병증, 횡문근융해 위험 증가 가능"
1311,병용금기,복합,D000455,D000152/D000273,단일,D000769,,"근육병증, 횡문근융해 위험 증가 가능"
1312,병용금기,복합,D000219,D000670,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1313,병용금기,복합,D000219,D000670,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1314,병용금기,복합,D000219,D000670,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1315,병용금기,복합,D000455,D000152/D000273,복합,D001362,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1316,병용금기,복합,D000455,D000152/D000011,단일,D000619,,횡문근융해와 같은 중증의 근육이상 보고
1317,병용금기,복합,D000455,D000152/D000011,단일,D000334,,"근육병증, 횡문근융해 위험 증가 가능"
1318,병용금기,복합,D000455,D000152/D000011,단일,D000762,,"근육병증, 횡문근융해 위험 증가 가능"
1319,병용금기,복합,D000219,D000718,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1320,병용금기,복합,D000219,D000785,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1321,병용금기,복합,D000219,D000785,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1322,병용금기,복합,D000455,D000152/D000011,단일,D000769,,"근육병증, 횡문근융해 위험 증가 가능"
1323,병용금기,복합,D000455,D000152/D000011,단일,D000405,,"근육병증, 횡문근융해 위험 증가 가능"
1324,병용금기,복합,D000455,D000152/D000011,복합,D001362,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1325,병용금기,복합,D000518,D000686,단일,D000334,,신기능 악화를 수반하는 횡문근융해증 발현 가능
1326,병용금기,복합,D000219,D000785,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1327,병용금기,복합,D000219,D000972,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1328,병용금기,복합,D000219,D000972,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1329,병용금기,복합,D000219,D001688,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1330,병용금기,복합,D000518,D000686,단일,D000619,,"횡문근융해증, 근무력증, 동통 발생 가능"
1331,병용금기,복합,D000305,D000686,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1332,병용금기,복합,D000219,D000152,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1333,병용금기,복합,D000219,D000152,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1334,병용금기,복합,D000219,D000718,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1335,병용금기,복합,D000219,D000718,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1336,병용금기,복합,D000219,D001688,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1337,병용금기,복합,D000219,D001688,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1338,병용금기,복합,D000219,D000485,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1339,병용금기,복합,D000219,D000972,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1340,병용금기,복합,D000219,D000485,단일,D000619,,"횡문근융해증, 근무력증, 동통 발생 가능"
1341,병용금기,복합,D000219,D000485,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1342,병용금기,복합,D000219,D000011,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1343,병용금기,복합,D000219,D000011,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1344,병용금기,복합,D000219,D000011,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1345,병용금기,복합,D000219,D000152/D000624,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1346,병용금기,복합,D000219,D000350/D000485,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1347,병용금기,복합,D000219,D000350/D000485,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1348,병용금기,복합,D000219,D000350/D000485,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1349,병용금기,단일,D000027,,복합,D000673,D000150,횡문근 융해를 포함한 근육병과 같은 중대한 반응 가능
1350,병용금기,복합,D000219,D000152/D000624,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1351,병용금기,복합,D000219,D000152/D000624,복합,D001072,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1352,병용금기,복합,D000219,D000152/D000972,단일,D000334,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1353,병용금기,복합,D000219,D000152/D000972,단일,D000619,,횡문근융해증을 포함한 근육 관련 이상반응 보고
